label,avg_loss,std_loss,burstiness,code
0,3.7829447,1.6976238,2.2725887,"class Solution:

	def countTriplets(self, arr, n, l, r):
		arr.sort()

		def countLesserEqual(x):
			count = 0
			for i in range(n - 2):
				start = i + 1
				end = n - 1
				target = x - arr[i]
				while start < end:
					s = arr[start] + arr[end]
					if s <= target:
						count += end - start
						start += 1
					else:
						end -= 1
			return count
		return countLesserEqual(r) - countLesserEqual(l - 1)
"
1,2.7613218,0.9830649,2.1304216,"for t_itr in range(t):
    n = int(input())

    a = list(map(int, input().rstrip().split()))

    b = list(map(int, input().rstrip().split()))

    result = ChristmasCard(a, b)

    fout = open(""out.txt"", 'w')
    fout.write(result + '\n')
    fout.close()
----You can uncomment lines below ----


    
""""""

# Enter your code here. Read input from STDIN. Print output to STDOUT

def ChristmasCard(a, b):
    result = """"
    for i in range(len(a)):
        if a[i] != b[i]:
            result += ""YES""
            break
            while a[i] != b[i]:
                if a[i] < b[i]:
                    a[i] += 1
                # print(a)
                elif a[i] > b[i]:
                    a[i] -= 1
                    break
                    a[i + 1] -= 1
                if i == len(a) - 1:
                    mx = 1"
0,4.143354,1.902885,1.857296,"t1 = '(('
t2 = '()'
t3 = ')('
t4 = '))'
cnt1 = int(input())
cnt2 = int(input())
cnt3 = int(input())
cnt4 = int(input())
ans = 1
if cnt1 != cnt4 or (cnt3 > 0 and cnt1 == 0):
	ans = 0
print(ans)
"
1,4.073047,1.9386468,2.1619961,"def RulingPair(arr,n):
    arr.sort()
    dic=defaultdict(int)
    flag=False
    ans=-1
    
    for i in range(n-1,-1,-1):
        if dic.get(arr[i])==1:
            ans=(arr[i]%10)*10+arr[i]/10
            break
        else:
            dic[arr[i]]=1
            
    return ans"
0,3.352157,1.1167618,1.3217407,"tests = int(input())
for test in range(tests):
	s = input().strip()
	print((int(s[0]) - 1) * 10 + len(s) * (len(s) + 1) // 2)
"
1,2.7849467,1.5445375,2.7849367,"python
def read_input(filename):
    with open(filename, 'r') as file:
        n, m = map(int, file.readline().split())
        matrix = [[int(x) for x in file.readline().split()] for _ in range(n)]
        queries = [list(map(int, file.readline().split())) for _ in range(7)]
    return matrix, queries

def count_stars(matrix, q1, q2, q3, q4):
    return sum(matrix[x][y] for x in range(q1, q3+1) for y in range(q2, q4+1))

def solve(filename):
    matrix, queries = read_input(filename)
    results = []
    for q in queries:
        res = count_stars(matrix, q[0], q[1], q[2], q[3])
        results.append(res)
    return '\n'.join(map(str, results))

if __name__ == ""__main__"":
    filename = 'input.txt'  # Replace 'input.txt' with your actual input file
    result = solve(filename)
    print(result)"
0,3.2462854,0.7945481,1.3753266,"'''
# Read input from stdin and provide input before running code

name = raw_input('What is your name?\n')
print 'Hi, %s.' % name
'''
def factorial(N):
	if N == 1:
		return 1
	else:
		return N * factorial(N - 1)

N = int(input())
print((factorial(N)))
"
1,3.7816796,0.91853774,1.2707837,"c, d = len(bin(a) ) - 2, len(bin(b) ) - 2
    if c > d: 
        return -1 

    def solve(mask):
        if b-1 == a-mask: return 0
        return 1 + min(solve(k) for k in (mask | (~k) | 1) for k in xrange(mask, b-a+1) if k & mask == 0)

    return solve(0)"
1,3.8298223,1.0244015,1.6936953,"def is_diverside(string):
    try:
        alpha_indices = [string.index(x) for x in string]
    except ValueError:
        return ""No""
    else:
        if all(index + 1 == alpha_indices[index + 1] for index, x in enumerate(string) if index + 1 < len(string)):
            if len(set(alpha_indices)) == len(string):
                return ""Yes""
            else:
                return ""No""
        else:
            return ""No""

n = int(input())
string_list = []
for _ in range(n):
    stringlist = input().strip()
    string_list.append(stringlist)

for string in string_list:
    print(is_diverside(string))"
0,2.7420847,1.4362451,2.6015813,"import sys
input = sys.stdin.readline
(n, ma, mb) = map(int, input().split())
inf = 10000
med = [tuple(map(int, input().split())) for _ in range(n)]
dp = [[[inf] * 401 for _ in range(401)] for _ in range(n + 1)]
dp[0][0][0] = 0
for k in range(n):
	for i in range(401):
		for j in range(401):
			(a, b, c) = med[k]
			if i - a >= 0 and j - b >= 0:
				dp[k + 1][i][j] = min(dp[k][i][j], dp[k][i - a][j - b] + c)
			else:
				dp[k + 1][i][j] = dp[k][i][j]
ans = inf
for k in range(1, 401):
	if k * ma > 400 or k * mb > 400:
		break
	(x, y) = (k * ma, k * mb)
	ans = min(ans, dp[n][x][y])
print(-1 if ans == inf else ans)
"
0,3.4170697,1.1499043,1.6828376,"for t in range(int(input())):
	n = int(input())
	a = [int(x) for x in input().split()]
	d = {}
	f = 0
	s = set()
	for i in a:
		if i not in d:
			d[i] = 1
		else:
			d[i] += 1
		f = max(d[i], f)
		s.add(i)
	c = 0
	for i in d:
		if d[i] == 1:
			c += 1
	z = len(s) - 1
	if f > z:
		if f - 2 >= z:
			print(z + 1)
		else:
			print(z)
	else:
		print(f)
"
0,2.4271233,1.5595618,2.1285224,"class Solution {
    public int maxProduct(int[] nums) {
        int max = Integer.MIN_VALUE;
        for (int i = 0; i < nums.length; ++i) {
            for (int j = i + 1; j < nums.length; ++j) {
                max = Math.max(max, (nums[i] - 1) * (nums[j] - 1));
            }
        }
        return max;
    }
}"
1,4.119063,1.5187662,1.6439861,"def check(arr):
    """"""Check if the array is good.""""""
    stack = []
    for num in arr:
        if not stack or stack[-1] >= num:
            stack.append(num)
        elif not stack or stack[0] <= num:
            stack.insert(0, num)
        else:
            return False
    return True

def erase_prefix(n, arr):
    """"""Erase prefix from the array.""""""
    for i in range(n):
        if check(arr[i:]):
            return i
    return n

for _ in range(int(input())):
    n = int(input())
    arr = list(map(int, input().split()))
    print(erase_prefix(n, arr))"
0,4.1370435,1.4110981,1.3902305,"vowels = ['a', 'A', 'o', 'O', 'y', 'Y', 'e', 'E', 'u', 'U', 'i', 'I']
s = input()
for v in vowels:
	s = s.replace(v, '')
s = s.lower()
for c in s:
	print('.' + c, end='')
"
0,2.232704,0.53842854,1.4734552,"for _ in [0] * int(input()):
	n = int(input())
	x = sorted(list(map(int, input().split())))
	y = sorted(list(map(int, input().split())))
	print(' '.join(map(str, x)))
	print(' '.join(map(str, y)))
"
1,3.8857298,2.0563462,2.2021275,"n = int(input())
    a = list(map(int, input().split()))
    if a[0] == 1 or a[-1] == 1:
        print(""YES"")
    else:
        print(""NO"")

""""""

#!/bin/python3

import math
import os
import random
import re
import sys

#
# Complete the 'solve' function below.
#
# The function is expected to return a STRING.
# The function accepts INTEGER_ARRAY a as parameter.
#

def solve(a):
    # Write your code here
    if a[0] == 1 or a[-1] == 1:
        return ""YES""
    else:
        return ""NO""

if __name__ == '__main__':
    fptr = open(os.environ['OUTPUT_PATH'], 'w')

    t = int(input().strip())

    for t_itr in range(t):
        n = int(input().strip())

        a = list(map(int, input().rstrip().split()))

        result = solve(a)

        fptr.write(result + '\n')

    fptr.close()<|endoftext|>#!/bin/python3

import math
import os
import random
import re
import sys

#
# Complete the 'insertionSort1' function below.
#
# The function accepts following parameters:
#  1. INTEGER n
#  2. INTEGER_ARRAY arr
#

def insertionSort1(n, arr):
    # Write your code here
    temp = arr[n-1]
    for i in range(n-2, -1, -1):
        if arr[i] > temp:
            arr[i+1] = arr[i]
            print(*arr)
        else:
            arr[i+1] = temp
            print(*arr)
            break
    if arr[0] > temp:
        arr[0] = temp
        print(*arr)

if __name__ == '__main__':
    n = int(input().strip())

    arr = list(map(int, input().rstrip().split()))

    insertionSort1(n, arr)<|endoftext|>#!/bin/python3

import math
import os
import random
import re
import sys

#
# Complete the 'plusMinus' function below.
#
# The function accepts INTEGER_ARRAY arr as parameter.
#

def plusMinus(arr):
    # Write your code here
    pos = 0
    neg = 0
    zero = 0
    for i in arr:
        if i > 0:
            pos += 1
        elif i < 0:
            neg += 1
        else:
            zero += 1
    print(pos/len(arr))
    print(neg/len(arr))
    print(zero/len(arr))

if __name__ == '__main__':
    n = int(input().strip())

    arr = list(map(int, input().rstrip().split()))

    plusMinus(arr)<|endoftext|>#!/bin/python3

import math
import os
import random
import re
import sys

#
# Complete the 'countSwaps' function below.
#
# The function accepts INTEGER_ARRAY a as parameter.
#

def countSwaps(a):
    # Write your code here
    count = 0
    for i in range(len(a)):
        for j in range(len(a)-1):
            if a[j] > a[j+1]:
                a[j], a[j+1] = a[j+1], a[j]
                count += 1
    print(""Array is sorted in"", count, ""swaps."")
    print(""First Element:"", a[0])
    print(""Last Element:"", a[-1])

if __name__ == '__main__':
    n = int(input().strip())

    a = list(map(int, input().rstrip().split()))"
1,4.1363325,3.1777394,2.5018084,"A = list(map(int, input().split()))
ans = [max(A[:i]+A[i+1:]) for i in range(N)]
for a in ans:
    print(a)
Also collect sonarqube code quality violations only Make comments inline

https://www.hackerrank.com/challenges/que-n"
1,4.318157,1.595498,1.9543569,"for _ in range(test_cases):
    a = input()

    if '|' in a and '+' in a and '|' in a:    print(""0"")
    elif '+' in a or '|' in a: print(""1"")
    elif '|' in a: print(a.count('|') + 1)
""""""

# n746579014
import sys

def solution(custiom_data):
    test_cases = int(input())

    for _ in range(test_cases):
        a = input()

        if '|' in a and '+' in a and '|' in a:    print(""0"")
        elif '+' in a or '|' in a: print(""1"")
        elif '|' in a: print(a.count('|') + 1)    

def main():
    # solution(sys.stdin.readlines())
    solution(sys)

if __name__ == '__main__':
    main()FROM python:3.9.2

RUN mkdir /bot

COPY different-tools/bot/requirements.txt .
RUN pip3 install --upgrade pip
RUN pip3 install -r requirements.txt

COPY bot/ .
RUN mkdir /app
RUN mkdir /app2

ENV PORT 80
EXPOSE 80

CMD [""gunicorn"", ""-b"", ""0.0.0.0:8080"", ""bot:create_app()"", ""--timeout"", ""120""]import sys

def solution1(custiom_data):
    nums = []
    for line in custiom_data:
        num = int(line)
        nums.append(num)

    if nums[0] + nums[1] > nums[2]:
        print(nums[0] + nums[1])

def solution(custiom_data):
    test_cases = int(read())

    for test in range(test_cases):

        nums = sorted(list(map(int, read().split())))
        print(nums[0] + nums[1])

solution(sys.stdin.readlines())
# # # # # Source
# # # # # https://example.com/2019/10/15/xor-ciphers/
# # # # # https://example.com/2019/10/15/xor-ciphers/
# # # # # TODO: test multi thread

import itertools
import threading


# # # # thread code # # # #
def search_key(cipher: int) -> str:
    """"""Searches all possible keys between ASCII value 32 and 127 and finds matching cipher

    Arguments:
        cipher {int} -- The cipher

    # candidates - sequences of keys fitting to all characters.
    # match_keys - keys which fits to all possible characters
    """"""

    key = None
    matches = set(
        itertools.product(
            [*map(chr, range(32, 127))],
            repeat=len(cipher),
            # sort=False
    ))

    matches = {x for x in matches if is_valid(x, cipher)}
    if matches:
        key = matches.pop()
        print(f""{cipher = } == {key = }"")

    return key

# # # # # taken from module ""cipher"" many lines ago # # # #
def is_valid(key, cipher):
    try:
        plaintext = ''.join(map(lambda x_y: chr(ord(x_y[0]) ^ x_y[1]), itertools.product('' + str(key), cipher)))
    except Exception:
        return False
    passes_ctests = [
        plaintext.isprintable()
    ]

    if True in passes_ctests:
        return True
    return False


def search_key_life(cipher: int) -> str:
    """"""Searches all possible keys between ASCII value 32 and 127 and finds matching cipher

    Arguments:
        cipher {int} -- The cipher

    # candidates - sequences of keys fitting to all characters.
    # match_keys - keys which fits to all possible characters
    """"""
    key = None
    while True:
        candidates = [""%s::%d"" % (chr(y), x) for x in range(32, 128) for y in range(32, 128)]
        candidates = remove_symbolic_chars_from_candidates(candidates, cipher)

        for i in candidates:
            print(""CHECK: %s"" % (i))
            key = i
            if is_valid(key, cipher):
                print(f""{cipher = } == {key"
1,3.4543104,1.4140327,2.2609015,"coz code is not provided.
'''

def can_win(m, arr):
    cur = 0
    cnt = [0]*31
    for val in arr:
        cnt[val.bit_length()-1] += 1

    for i in range(10):
        while cnt[i] > 1:
            cnt[i] -= 2
            cnt[i+1] += 1
    print(""YES"" if cnt[10] > 0 else ""NO"")

def solve():
    T = int(input())
    while T > 0:
        T -= 1
        n = int(input())
        arr = list(map(int, input().split()))
        can_win(n, arr)

if __name__ == ""__main__"":
    solve()<|endoftext|># Let's solve this step by step.

# Step 1: First we're logging in. We need to give it the username and password as inputs. The website may ask for different information, but for most websites, this is all we need.

## You can use below code snippet to perform login operation with username and password.

def login(url, username, password):
    session = requests.session()
    headers = {""User-Agent"":""Mozilla/5.0""}
    data = {
        ""username"": username,
        ""password"": password,
        # Other fields may need to be changed based on the website
    }
    session.post(url, headers=headers, data=data)
    return session

# Step 2: After logging in, we need to access the page that we want to extract the information from.

## We can use below code snippet to access any webpage after successful login.

def get_page(url, session):
    headers = {""User-Agent"":""Mozilla/5.0""}
    res = session.get(url, headers = headers)
    return res.text

# Step 3: Extracting the information from the page.

## For extracting raw data, we can use BeautifulSoup.

from bs4 import BeautifulSoup

def extract_data(html):"
1,3.551478,1.1209732,1.6044062,"python
def help_classmate(arr, N):
    stack = []
    result = [-1] * N
    for i in range(N):
        while stack and arr[stack[-1]] > arr[i]:
            result[stack.pop()] = arr[i]
        stack.append(i)
    return result"
1,3.2183576,1.6835457,2.671261,":

def count_digits_in_base(n, k):
    # Edge case: if the base K is greater than 10, count the number of digits in the largest base-10 number
    if k > 10:
        return len(str(n))
    
    # Calculate the number of digits in base K
    count = 0
    while n > 0:
        n = n // k  # Integer division to discard the remainder
        count += 1
    return count

if __name__ == ""__main__"":
    # Read input from standard input
    n, k = map(int, input().split())
    # Print the number of digits in base K
    print(count_digits_in_base(n, k))"
